update,alpha,constraint_C
0,1.0046,0.066
1,1.0146,0.12
2,1.0191999999999999,0.066
3,1.0221999999999998,0.05
4,1.0201999999999998,0.0
5,1.0239999999999998,0.058
6,1.0241999999999998,0.022
7,1.0289999999999997,0.068
8,1.0269999999999997,0.0
9,1.0249999999999997,0.0
10,1.0305999999999997,0.076
11,1.0371999999999997,0.086
12,1.0355999999999996,0.004
13,1.0335999999999996,0.0
14,1.0349999999999997,0.034
15,1.0331999999999997,0.002
16,1.0311999999999997,0.0
17,1.0291999999999997,0.0
18,1.0271999999999997,0.0
19,1.0275999999999996,0.024
20,1.0255999999999996,0.0
21,1.0239999999999996,0.004
22,1.0219999999999996,0.0
23,1.0209999999999997,0.01
24,1.0205999999999997,0.016
25,1.0199999999999998,0.014
26,1.0179999999999998,0.0
27,1.0159999999999998,0.0
28,1.0139999999999998,0.0
29,1.013,0.01
30,1.011,0.0
31,1.0097999999999998,0.008
32,1.009,0.012
33,1.0084,0.014
34,1.0064,0.0
35,1.0054,0.01
36,1.0034,0.0
37,1.0048000000000001,0.034
38,1.0028000000000001,0.0
39,1.0022000000000002,0.014
40,1.0002000000000002,0.0
41,0.9994000000000002,0.012
42,0.9974000000000002,0.0
43,0.9954000000000002,0.0
44,0.9934000000000002,0.0
45,0.9914000000000002,0.0
46,0.9896000000000001,0.002
47,0.9876000000000001,0.0
48,0.9856000000000001,0.0
49,0.9848000000000001,0.012
50,0.9828000000000001,0.0
51,0.9820000000000001,0.012
52,0.9810000000000001,0.01
53,0.9796000000000001,0.006
54,0.9782000000000002,0.006
55,0.9776000000000001,0.014
56,0.9756000000000001,0.0
57,0.9750000000000001,0.014
58,0.9742000000000001,0.012
59,0.9742000000000001,0.02
60,0.9722000000000001,0.0
61,0.9798000000000001,0.096
62,0.9816000000000001,0.038
63,0.9796000000000001,0.0
64,0.9932000000000001,0.156
65,1.0006000000000002,0.094
66,1.0098000000000003,0.112
67,1.0086000000000002,0.008
68,1.0154,0.088
69,1.02,0.066
70,1.0190000000000001,0.01
71,1.0192,0.022
72,1.0188000000000001,0.016
73,1.0182000000000002,0.014
74,1.0208000000000002,0.046
75,1.0196,0.008
76,1.0176,0.0
77,1.0172,0.016
78,1.0176,0.024
79,1.0156,0.0
80,1.0136,0.0
81,1.0144,0.028
82,1.016,0.036
83,1.0198,0.058
84,1.0312000000000001,0.134
85,1.0402,0.11
86,1.0416,0.034
87,1.0474,0.078
88,1.0454,0.0
89,1.0466000000000002,0.032
90,1.0608000000000002,0.162
91,1.0732000000000002,0.144
92,1.0854000000000001,0.142
93,1.092,0.086
94,1.1,0.1
95,1.104,0.06
96,1.11,0.08
97,1.1194000000000002,0.114
98,1.1178000000000001,0.004
99,1.1262,0.104
100,1.1334000000000002,0.092
101,1.1314000000000002,0.0
102,1.1302,0.008
103,1.1322,0.04
104,1.1322,0.02
105,1.1332,0.03
106,1.1341999999999999,0.03
107,1.1323999999999999,0.002
108,1.1318,0.014
109,1.1314,0.016
110,1.1316,0.022
111,1.1306,0.01
112,1.1304,0.018
113,1.1314,0.03
114,1.1358,0.064
115,1.1432,0.094
116,1.1412,0.0
117,1.1454,0.062
118,1.1456,0.022
119,1.145,0.014
120,1.1462,0.032
121,1.1464,0.022
