update,alpha,constraint_C
250,1.6495999999999997,0.026
251,1.6509999999999998,0.018
252,1.6531999999999998,0.026
253,1.6537999999999997,0.01
254,1.6569999999999998,0.036
255,1.6593999999999998,0.028
256,1.6625999999999999,0.036
257,1.6649999999999998,0.028
258,1.6673999999999998,0.028
259,1.6701999999999997,0.032
260,1.6735999999999998,0.038
261,1.6745999999999996,0.014
262,1.6765999999999996,0.024
263,1.6771999999999996,0.01
264,1.6805999999999996,0.038
265,1.6823999999999997,0.022
266,1.6853999999999996,0.034
267,1.6871999999999996,0.022
268,1.6891999999999996,0.024
269,1.6893999999999996,0.006
270,1.6893999999999996,0.004
271,1.6905999999999997,0.016
272,1.6919999999999997,0.018
273,1.6931999999999998,0.016
274,1.6953999999999998,0.026
275,1.6979999999999997,0.03
276,1.7009999999999996,0.034
277,1.7027999999999996,0.022
278,1.7059999999999997,0.036
279,1.7079999999999997,0.024
280,1.7105999999999997,0.03
281,1.7131999999999996,0.03
282,1.7143999999999997,0.016
283,1.7161999999999997,0.022
284,1.7185999999999997,0.028
285,1.7207999999999997,0.026
286,1.7239999999999998,0.036
287,1.7251999999999998,0.016
288,1.7275999999999998,0.028
289,1.7285999999999997,0.014
290,1.7319999999999998,0.038
291,1.7347999999999997,0.032
292,1.7369999999999997,0.026
293,1.7389999999999997,0.024
294,1.7419999999999995,0.034
295,1.7431999999999996,0.016
296,1.7453999999999996,0.026
297,1.7459999999999996,0.01
298,1.7485999999999995,0.03
299,1.7505999999999995,0.024
