update,alpha,constraint_C
0,1.0416,0.466
1,1.0592000000000001,0.226
2,1.0926000000000002,0.384
3,1.1108000000000002,0.232
4,1.1668000000000003,0.61
5,1.2020000000000002,0.402
6,1.2304000000000002,0.334
7,1.2308000000000001,0.054
8,1.2396,0.138
9,1.2392,0.046
10,1.2444000000000002,0.102
11,1.2452,0.058
12,1.249,0.088
13,1.2480000000000002,0.04
14,1.2482000000000002,0.052
15,1.2494000000000003,0.062
16,1.2578000000000003,0.134
17,1.2620000000000002,0.092
18,1.2662000000000002,0.092
19,1.2664000000000002,0.052
20,1.2706000000000002,0.092
21,1.2718000000000003,0.062
22,1.2738000000000003,0.07
23,1.2746000000000002,0.058
24,1.2760000000000002,0.064
25,1.2754000000000003,0.044
26,1.2820000000000003,0.116
27,1.2796000000000003,0.026
28,1.2842000000000002,0.096
29,1.2838000000000003,0.046
30,1.2874000000000003,0.086
31,1.2852000000000003,0.028
32,1.2918000000000003,0.116
33,1.2934000000000003,0.066
34,1.2968000000000004,0.084
35,1.2918000000000005,0.0
36,1.2966000000000004,0.098
37,1.2974000000000003,0.058
38,1.3024000000000002,0.1
39,1.3032000000000001,0.058
40,1.304,0.058
41,1.3042,0.052
42,1.3072,0.08
43,1.3079999999999998,0.058
44,1.3103999999999998,0.074
45,1.3101999999999998,0.048
46,1.3143999999999998,0.092
47,1.3094,0.0
48,1.3123999999999998,0.08
49,1.3123999999999998,0.05
50,1.3137999999999999,0.064
51,1.315,0.062
52,1.3177999999999999,0.078
53,1.3181999999999998,0.054
54,1.3219999999999998,0.088
55,1.3227999999999998,0.058
56,1.3265999999999998,0.088
57,1.3245999999999998,0.03
58,1.3257999999999999,0.062
59,1.3248,0.04
60,1.3294,0.096
61,1.3244,0.0
62,1.3194000000000001,0.0
63,1.3184000000000002,0.04
64,1.3220000000000003,0.086
65,1.3250000000000002,0.08
66,1.3286000000000002,0.086
67,1.3306000000000002,0.07
68,1.3350000000000002,0.094
69,1.3354000000000001,0.054
70,1.3378,0.074
71,1.3354000000000001,0.026
72,1.3388000000000002,0.084
73,1.3392000000000002,0.054
74,1.3408000000000002,0.066
75,1.3416000000000001,0.058
76,1.3504,0.138
77,1.3474000000000002,0.02
78,1.3526000000000002,0.102
79,1.3522000000000003,0.046
80,1.3552000000000002,0.08
81,1.3538000000000001,0.036
82,1.3590000000000002,0.102
83,1.3594000000000002,0.054
84,1.3648000000000002,0.104
85,1.3652000000000002,0.054
86,1.3686000000000003,0.084
87,1.3680000000000003,0.044
88,1.3732000000000004,0.102
89,1.3706000000000005,0.024
90,1.3730000000000004,0.074
91,1.3720000000000006,0.04
92,1.3726000000000005,0.056
93,1.3728000000000005,0.052
94,1.3772000000000004,0.094
95,1.3750000000000004,0.028
96,1.3806000000000005,0.106
97,1.3800000000000006,0.044
98,1.3858000000000006,0.108
99,1.3872000000000007,0.064
100,1.3906000000000007,0.084
101,1.3928000000000007,0.072
102,1.3976000000000006,0.098
103,1.3982000000000006,0.056
104,1.3996000000000006,0.064
105,1.3970000000000007,0.024
106,1.3996000000000006,0.076
107,1.3986000000000007,0.04
108,1.4030000000000007,0.094
109,1.4046000000000007,0.066
110,1.4130000000000007,0.134
111,1.4098000000000006,0.018
112,1.4124000000000005,0.076
113,1.4138000000000006,0.064
114,1.4176000000000006,0.088
115,1.4184000000000005,0.058
116,1.4212000000000005,0.078
117,1.4218000000000004,0.056
118,1.4246000000000003,0.078
119,1.4252000000000002,0.056
120,1.4288000000000003,0.086
121,1.4294000000000002,0.056
122,1.4336000000000002,0.092
123,1.4336000000000002,0.05
124,1.4386,0.1
125,1.4404000000000001,0.068
126,1.4444000000000001,0.09
127,1.4394000000000002,0.0
128,1.4426000000000003,0.082
129,1.4398000000000004,0.022
130,1.4454000000000005,0.106
131,1.4438000000000004,0.034
132,1.4510000000000005,0.122
133,1.4460000000000006,0.0
134,1.4484000000000006,0.074
135,1.4500000000000006,0.066
136,1.4550000000000005,0.1
137,1.4558000000000004,0.058
138,1.4602000000000004,0.094
139,1.4600000000000004,0.048
140,1.4650000000000003,0.1
141,1.4652000000000003,0.052
142,1.4662000000000002,0.06
