update,alpha,constraint_C
0,0.9942,0.042
1,0.9905999999999999,0.064
2,0.9833999999999999,0.028
3,0.9837999999999999,0.104
4,0.9757999999999999,0.02
5,0.9657999999999999,0.0
6,0.9557999999999999,0.0
7,0.9475999999999999,0.018
8,0.9375999999999999,0.0
9,0.9275999999999999,0.0
10,0.9185999999999999,0.01
11,0.9129999999999998,0.044
12,0.9029999999999998,0.0
13,0.8929999999999998,0.0
14,0.8829999999999998,0.0
15,0.8729999999999998,0.0
16,0.8629999999999998,0.0
17,0.8529999999999998,0.0
18,0.8429999999999997,0.0
19,0.8329999999999997,0.0
20,0.8229999999999997,0.0
21,0.8129999999999997,0.0
22,0.8029999999999997,0.0
23,0.7929999999999997,0.0
24,0.7829999999999997,0.0
25,0.7747999999999997,0.018
26,0.7647999999999997,0.0
27,0.7547999999999997,0.0
28,0.7447999999999997,0.0
29,0.7347999999999997,0.0
30,0.7275999999999997,0.028
31,0.7175999999999997,0.0
32,0.7075999999999997,0.0
33,0.6975999999999997,0.0
34,0.6875999999999997,0.0
35,0.6775999999999996,0.0
36,0.6757999999999996,0.082
37,0.6657999999999996,0.0
38,0.6557999999999996,0.0
39,0.6457999999999996,0.0
40,0.6379999999999996,0.022
41,0.6279999999999996,0.0
42,0.6179999999999995,0.0
43,0.6079999999999995,0.0
44,0.5979999999999995,0.0
45,0.5879999999999995,0.0
46,0.5779999999999995,0.0
47,0.5773999999999995,0.094
48,0.5673999999999995,0.0
49,0.5573999999999995,0.0
50,0.5473999999999994,0.0
51,0.5373999999999994,0.0
52,0.5273999999999994,0.0
53,0.5173999999999994,0.0
54,0.5073999999999994,0.0
55,0.4973999999999994,0.0
56,0.4873999999999994,0.0
57,0.4773999999999994,0.0
58,0.46739999999999937,0.0
59,0.45739999999999936,0.0
60,0.44739999999999935,0.0
61,0.43739999999999934,0.0
62,0.42739999999999934,0.0
63,0.4173999999999993,0.0
64,0.4073999999999993,0.0
65,0.3973999999999993,0.0
66,0.3873999999999993,0.0
67,0.3773999999999993,0.0
68,0.3673999999999993,0.0
69,0.3573999999999993,0.0
70,0.34739999999999926,0.0
71,0.33739999999999926,0.0
72,0.32739999999999925,0.0
73,0.31739999999999924,0.0
74,0.30739999999999923,0.0
75,0.2973999999999992,0.0
76,0.2873999999999992,0.0
77,0.2773999999999992,0.0
78,0.2673999999999992,0.0
79,0.2573999999999992,0.0
80,0.24739999999999918,0.0
81,0.23739999999999917,0.0
82,0.22739999999999916,0.0
83,0.22199999999999917,0.046
84,0.21199999999999916,0.0
85,0.20199999999999915,0.0
86,0.19299999999999914,0.01
87,0.18299999999999914,0.0
88,0.17479999999999912,0.018
89,0.1647999999999991,0.0
90,0.1547999999999991,0.0
91,0.1447999999999991,0.0
92,0.1347999999999991,0.0
93,0.12479999999999908,0.0
94,0.11479999999999907,0.0
95,0.10559999999999907,0.008
96,0.09559999999999907,0.0
97,0.09219999999999907,0.066
98,0.08339999999999907,0.012
99,0.07499999999999907,0.016
100,0.06799999999999906,0.03
101,0.06039999999999906,0.024
102,0.05239999999999906,0.02
103,0.042599999999999055,0.002
104,0.03419999999999905,0.016
105,0.02499999999999905,0.008
106,0.01519999999999905,0.002
107,0.008399999999999049,0.032
108,0.0,0.014
109,0.0,0.018
110,0.0,0.0
111,0.0,0.014
112,0.0011999999999999997,0.112
113,0.0,0.0
114,0.0,0.064
115,0.0,0.024
116,0.0,0.034
117,0.0,0.0
118,0.0,0.004
119,0.0,0.036
120,0.0,0.0
121,0.0,0.0
122,0.0,0.014
123,0.0,0.016
124,0.0,0.0
125,0.0,0.0
126,0.0,0.078
127,0.0,0.06
128,0.0114,0.214
129,0.0086,0.072
130,0.026400000000000003,0.278
131,0.0164,0.0
132,0.0063999999999999994,0.0
133,0.005199999999999998,0.088
134,0.004599999999999997,0.094
135,0.024599999999999997,0.3
136,0.016599999999999997,0.02
137,0.006599999999999995,0.0
138,0.0,0.0
139,0.0,0.014
140,0.0,0.0
141,0.0,0.0
142,0.0,0.012
143,0.0,0.082
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.074
149,0.0,0.054
150,0.004199999999999998,0.142
151,0.0,0.026
152,0.0,0.0
153,0.0,0.0
154,0.0014,0.114
155,0.0,0.054
156,0.0,0.052
157,0.0,0.0
158,0.0,0.04
159,0.0,0.042
160,0.0,0.01
161,0.0,0.012
162,0.0,0.08
163,0.0,0.0
164,0.0,0.0
165,0.0,0.014
166,0.0,0.036
167,0.0,0.0
168,0.0,0.008
169,0.0,0.0
170,0.006600000000000001,0.166
171,0.0032000000000000006,0.066
172,0.0016000000000000005,0.084
173,0.0,0.0
174,0.0028,0.128
175,0.0,0.068
176,0.004599999999999999,0.146
177,0.0017999999999999978,0.072
178,0.0,0.01
179,0.0,0.028
180,0.013999999999999999,0.24
181,0.003999999999999997,0.0
182,0.004999999999999996,0.11
183,0.0418,0.468
184,0.1302,0.984
185,0.1222,0.02
186,0.1342,0.22
187,0.15700000000000003,0.328
188,0.14700000000000002,0.0
189,0.137,0.0
190,0.15940000000000001,0.324
191,0.1494,0.0
192,0.1404,0.01
193,0.13219999999999998,0.018
194,0.12219999999999998,0.0
195,0.11299999999999998,0.008
196,0.10579999999999998,0.028
197,0.09779999999999997,0.02
198,0.09239999999999997,0.046
199,0.09499999999999997,0.126
200,0.08799999999999997,0.03
201,0.08679999999999996,0.088
202,0.07839999999999996,0.016
203,0.07399999999999995,0.056
204,0.07339999999999995,0.094
205,0.07019999999999996,0.068
206,0.07179999999999996,0.116
207,0.06699999999999996,0.052
208,0.06399999999999996,0.07
209,0.07299999999999995,0.19
210,0.08719999999999996,0.242
211,0.10679999999999995,0.296
212,0.10459999999999994,0.078
213,0.09719999999999994,0.026
214,0.09819999999999994,0.11
215,0.09319999999999994,0.05
216,0.08519999999999994,0.02
217,0.07739999999999994,0.022
218,0.07219999999999994,0.048
219,0.09619999999999995,0.34
220,0.09899999999999995,0.128
221,0.09039999999999995,0.014
222,0.09059999999999996,0.102
223,0.09579999999999995,0.152
224,0.09599999999999995,0.102
225,0.08939999999999995,0.034
226,0.08439999999999995,0.05
227,0.08199999999999995,0.076
