update,alpha,constraint_C
0,0.995,0.0
1,0.9958,0.058
2,0.9974000000000001,0.066
3,0.9978,0.054
4,1.0044,0.116
5,1.0368,0.374
6,1.0659999999999998,0.342
7,1.0794,0.184
8,1.087,0.126
9,1.0914,0.094
10,1.0914,0.05
11,1.0874,0.01
12,1.087,0.046
13,1.0914,0.094
14,1.0888,0.024
15,1.0868,0.03
16,1.085,0.032
17,1.0822,0.022
18,1.0802,0.03
19,1.0752000000000002,0.0
20,1.0730000000000002,0.028
21,1.0702000000000003,0.022
22,1.0682000000000003,0.03
23,1.0650000000000002,0.018
24,1.0622000000000003,0.022
25,1.0584000000000002,0.012
26,1.0558000000000003,0.024
27,1.0528000000000004,0.02
28,1.0508000000000004,0.03
29,1.0482000000000005,0.024
30,1.0474000000000006,0.042
31,1.0456000000000005,0.032
32,1.0422000000000005,0.016
33,1.0386000000000004,0.014
34,1.0368000000000004,0.032
35,1.0328000000000004,0.01
36,1.0288000000000004,0.01
37,1.0270000000000004,0.032
38,1.0254000000000003,0.034
39,1.0228000000000004,0.024
40,1.0228000000000004,0.05
41,1.0202000000000004,0.024
42,1.0230000000000004,0.078
43,1.0214000000000003,0.034
44,1.0192000000000003,0.028
45,1.0148000000000004,0.006
46,1.0124000000000004,0.026
47,1.0120000000000005,0.046
48,1.0110000000000006,0.04
49,1.0082000000000007,0.022
50,1.0040000000000007,0.008
51,1.0022000000000006,0.032
52,1.0020000000000007,0.048
53,0.9996000000000007,0.026
54,0.9980000000000007,0.034
55,0.9954000000000006,0.024
56,0.9966000000000006,0.062
57,0.9932000000000006,0.016
58,0.9926000000000006,0.044
59,0.9898000000000006,0.022
60,0.9874000000000006,0.026
61,0.9852000000000006,0.028
62,0.9836000000000006,0.034
63,0.9822000000000006,0.036
64,0.9810000000000006,0.038
65,0.9794000000000006,0.034
66,0.9768000000000006,0.024
67,0.9744000000000006,0.026
68,0.9750000000000006,0.056
69,0.9726000000000007,0.026
70,0.9702000000000007,0.026
71,0.9664000000000007,0.012
72,0.9644000000000007,0.03
73,0.9622000000000007,0.028
74,0.9608000000000008,0.036
75,0.9588000000000008,0.03
76,0.9566000000000008,0.028
77,0.9554000000000008,0.038
78,0.9518000000000008,0.014
79,0.9494000000000008,0.026
80,0.9474000000000008,0.03
81,0.9444000000000008,0.02
82,0.9408000000000007,0.014
83,0.9382000000000007,0.024
84,0.9368000000000007,0.036
85,0.9328000000000007,0.01
86,0.9302000000000007,0.024
