update,alpha,constraint_C
0,0.9988,0.038
1,0.9938,0.0
2,0.9912,0.024
3,0.9862,0.0
4,1.0008,0.196
5,1.0319999999999998,0.362
6,1.0517999999999998,0.248
7,1.0554,0.086
8,1.0586,0.082
9,1.0595999999999999,0.06
10,1.0661999999999998,0.116
11,1.0629999999999997,0.018
12,1.0615999999999997,0.036
13,1.0619999999999996,0.054
14,1.0597999999999996,0.028
15,1.0561999999999996,0.014
16,1.0555999999999996,0.044
17,1.0527999999999997,0.022
18,1.0509999999999997,0.032
19,1.0465999999999998,0.006
20,1.0465999999999998,0.05
21,1.0433999999999997,0.018
22,1.0423999999999998,0.04
23,1.0397999999999998,0.024
24,1.0385999999999997,0.038
25,1.0335999999999999,0.0
26,1.0321999999999998,0.036
27,1.0307999999999997,0.036
28,1.0283999999999998,0.026
29,1.0255999999999998,0.022
30,1.0233999999999999,0.028
31,1.021,0.026
32,1.0202,0.042
33,1.0172,0.02
34,1.0158,0.036
35,1.0148000000000001,0.04
36,1.0150000000000001,0.052
37,1.0116,0.016
38,1.0116,0.05
39,1.0078,0.012
40,1.0054,0.026
41,1.0032,0.028
42,1.002,0.038
43,1.0004,0.034
44,0.999,0.036
45,0.9976,0.036
46,0.9958,0.032
47,0.9926,0.018
48,0.9908,0.032
49,0.989,0.032
50,0.9853999999999999,0.014
51,0.9817999999999999,0.014
52,0.9809999999999999,0.042
53,0.9787999999999999,0.028
54,0.9777999999999999,0.04
55,0.9745999999999999,0.018
56,0.9725999999999999,0.03
57,0.9705999999999999,0.03
58,0.9677999999999999,0.022
59,0.9647999999999999,0.02
60,0.9615999999999999,0.018
61,0.9573999999999999,0.008
62,0.9553999999999999,0.03
63,0.9511999999999999,0.008
64,0.9495999999999999,0.034
65,0.9475999999999999,0.03
66,0.9471999999999999,0.046
67,0.9438,0.016
68,0.9416,0.028
69,0.941,0.044
70,0.9386,0.026
71,0.9359999999999999,0.024
72,0.9341999999999999,0.032
73,0.9301999999999999,0.01
74,0.9278,0.026
75,0.9248,0.02
76,0.9216,0.018
77,0.9178,0.012
78,0.9186,0.058
79,0.9154,0.018
80,0.9128,0.024
81,0.9101999999999999,0.024
82,0.9071999999999999,0.02
83,0.9057999999999999,0.036
84,0.9024,0.016
85,0.8996,0.022
86,0.8984,0.038
87,0.8956,0.022
88,0.8952,0.046
89,0.8926,0.024
90,0.8919999999999999,0.044
91,0.8911999999999999,0.042
92,0.8899999999999999,0.038
93,0.8883999999999999,0.034
94,0.8865999999999998,0.032
95,0.8831999999999999,0.016
96,0.8807999999999999,0.026
97,0.8784,0.026
98,0.8755999999999999,0.022
99,0.8729999999999999,0.024
100,0.8723999999999998,0.044
101,0.8685999999999998,0.012
102,0.8681999999999999,0.046
103,0.8657999999999999,0.026
104,0.8649999999999999,0.042
105,0.8623999999999998,0.024
106,0.8625999999999998,0.052
107,0.8591999999999999,0.016
108,0.8553999999999998,0.012
109,0.8523999999999998,0.02
110,0.8503999999999998,0.03
111,0.8483999999999998,0.03
112,0.8453999999999998,0.02
113,0.8443999999999998,0.04
114,0.8447999999999998,0.054
115,0.8407999999999998,0.01
116,0.8409999999999997,0.052
117,0.8375999999999998,0.016
118,0.8353999999999998,0.028
119,0.8329999999999999,0.026
120,0.8313999999999998,0.034
121,0.8281999999999998,0.018
122,0.8277999999999999,0.046
123,0.8239999999999998,0.012
124,0.8223999999999998,0.034
125,0.8199999999999998,0.026
126,0.8183999999999998,0.034
127,0.8147999999999997,0.014
128,0.8137999999999997,0.04
129,0.8111999999999997,0.024
130,0.8089999999999997,0.028
131,0.8049999999999997,0.01
132,0.8025999999999998,0.026
133,0.8007999999999997,0.032
134,0.7981999999999997,0.024
135,0.7949999999999997,0.018
136,0.7917999999999997,0.018
137,0.7887999999999997,0.02
138,0.7861999999999997,0.024
139,0.7825999999999996,0.014
140,0.7797999999999996,0.022
141,0.7759999999999996,0.012
142,0.7727999999999996,0.018
143,0.7689999999999996,0.012
144,0.7681999999999995,0.042
145,0.7643999999999995,0.012
146,0.7615999999999995,0.022
147,0.7581999999999995,0.016
148,0.7589999999999996,0.058
149,0.7545999999999996,0.006
150,0.7557999999999996,0.062
151,0.7527999999999996,0.02
152,0.7499999999999996,0.022
153,0.7467999999999996,0.018
154,0.7435999999999996,0.018
155,0.7407999999999996,0.022
156,0.7381999999999995,0.024
157,0.7363999999999995,0.032
158,0.7341999999999995,0.028
159,0.7319999999999995,0.028
160,0.7305999999999996,0.036
161,0.7283999999999996,0.028
162,0.7271999999999996,0.038
163,0.7243999999999996,0.022
164,0.7225999999999996,0.032
165,0.7193999999999996,0.018
166,0.7173999999999996,0.03
167,0.7141999999999996,0.018
168,0.7125999999999996,0.034
169,0.7111999999999996,0.036
170,0.7087999999999997,0.026
171,0.7047999999999996,0.01
172,0.7047999999999996,0.05
173,0.7009999999999996,0.012
174,0.6977999999999996,0.018
175,0.6945999999999997,0.018
176,0.6939999999999996,0.044
177,0.6913999999999996,0.024
178,0.6887999999999995,0.024
179,0.6849999999999995,0.012
180,0.6833999999999995,0.034
181,0.6803999999999994,0.02
182,0.6789999999999995,0.036
183,0.6745999999999995,0.006
184,0.6721999999999996,0.026
185,0.6677999999999996,0.006
186,0.6667999999999996,0.04
187,0.6651999999999996,0.034
188,0.6651999999999996,0.05
189,0.6619999999999996,0.018
190,0.6603999999999995,0.034
191,0.6581999999999996,0.028
192,0.6557999999999996,0.026
193,0.6527999999999996,0.02
194,0.6511999999999996,0.034
195,0.6485999999999995,0.024
196,0.6489999999999995,0.054
197,0.6453999999999994,0.014
198,0.6429999999999995,0.026
199,0.6399999999999995,0.02
200,0.6357999999999995,0.008
201,0.6329999999999995,0.022
202,0.6339999999999995,0.06
203,0.6307999999999995,0.018
204,0.6303999999999995,0.046
205,0.6279999999999996,0.026
206,0.6275999999999996,0.046
207,0.6247999999999996,0.022
208,0.6221999999999995,0.024
209,0.6183999999999995,0.012
210,0.6173999999999995,0.04
211,0.6153999999999995,0.03
212,0.6117999999999995,0.014
213,0.6097999999999995,0.03
214,0.6079999999999994,0.032
215,0.6041999999999994,0.012
216,0.6017999999999994,0.026
217,0.5989999999999994,0.022
218,0.5971999999999994,0.032
219,0.5927999999999994,0.006
220,0.5903999999999995,0.026
221,0.5863999999999995,0.01
222,0.5857999999999994,0.044
223,0.5835999999999995,0.028
224,0.5805999999999994,0.02
225,0.5763999999999995,0.008
226,0.5739999999999995,0.026
227,0.5717999999999995,0.028
228,0.5683999999999996,0.016
229,0.5663999999999996,0.03
230,0.5651999999999996,0.038
231,0.5619999999999996,0.018
232,0.5591999999999996,0.022
233,0.5547999999999996,0.006
234,0.5543999999999997,0.046
235,0.5521999999999997,0.028
236,0.5491999999999997,0.02
237,0.5477999999999997,0.036
238,0.5463999999999998,0.036
239,0.5431999999999998,0.018
240,0.5415999999999997,0.034
241,0.5393999999999998,0.028
242,0.5369999999999998,0.026
243,0.5319999999999998,0.0
244,0.5293999999999998,0.024
245,0.5273999999999998,0.03
246,0.5237999999999997,0.014
247,0.5207999999999997,0.02
248,0.5177999999999997,0.02
249,0.5133999999999997,0.006
250,0.5095999999999997,0.012
251,0.5067999999999997,0.022
252,0.5053999999999997,0.036
253,0.5029999999999998,0.026
254,0.5019999999999998,0.04
255,0.49819999999999975,0.012
256,0.49679999999999974,0.036
257,0.49379999999999974,0.02
258,0.49319999999999975,0.044
259,0.49119999999999975,0.03
260,0.4893999999999997,0.032
261,0.4859999999999997,0.016
262,0.4819999999999997,0.01
263,0.4793999999999997,0.024
264,0.4773999999999997,0.03
265,0.4735999999999997,0.012
266,0.47079999999999966,0.022
267,0.46739999999999965,0.016
268,0.46619999999999967,0.038
269,0.4619999999999997,0.008
270,0.4595999999999997,0.026
271,0.45559999999999967,0.01
272,0.45479999999999965,0.042
273,0.45239999999999964,0.026
274,0.4505999999999996,0.032
275,0.44939999999999963,0.038
276,0.4459999999999996,0.016
277,0.4413999999999996,0.004
278,0.44019999999999965,0.038
279,0.43759999999999966,0.024
280,0.43459999999999965,0.02
281,0.43159999999999965,0.02
282,0.42899999999999966,0.024
283,0.4267999999999997,0.028
284,0.42539999999999967,0.036
285,0.4217999999999997,0.014
286,0.4201999999999997,0.034
287,0.4161999999999997,0.01
288,0.4131999999999997,0.02
289,0.4099999999999997,0.018
290,0.4071999999999997,0.022
291,0.4039999999999997,0.018
292,0.40319999999999967,0.042
293,0.3995999999999997,0.014
294,0.3973999999999997,0.028
295,0.3935999999999997,0.012
296,0.39119999999999966,0.026
297,0.3869999999999997,0.008
298,0.38559999999999967,0.036
299,0.3823999999999997,0.018
