update,alpha,constraint_C
0,0.9936,0.036
1,0.988,0.044
2,0.9868,0.088
3,0.9968,0.2
4,0.991,0.042
5,0.9863999999999999,0.054
6,0.9763999999999999,0.0
7,0.9713999999999999,0.05
8,0.9632,0.018
9,0.9538,0.006
10,0.9438,0.0
11,0.9338,0.0
12,0.9286,0.048
13,0.9186,0.0
14,0.9086,0.0
15,0.8994,0.008
16,0.8894,0.0
17,0.8794,0.0
18,0.8694,0.0
19,0.8613999999999999,0.02
20,0.8517999999999999,0.004
21,0.8425999999999999,0.008
22,0.8325999999999999,0.0
23,0.8225999999999999,0.0
24,0.8183999999999999,0.058
25,0.8097999999999999,0.014
26,0.8009999999999998,0.012
27,0.7967999999999998,0.058
28,0.7867999999999998,0.0
29,0.7781999999999998,0.014
30,0.7701999999999998,0.02
31,0.7601999999999998,0.0
32,0.7501999999999998,0.0
33,0.7401999999999997,0.0
34,0.7369999999999998,0.068
35,0.7323999999999997,0.054
36,0.7337999999999997,0.114
37,0.7305999999999997,0.068
38,0.7235999999999997,0.03
39,0.7355999999999997,0.22
40,0.7291999999999997,0.036
41,0.7343999999999997,0.152
42,0.7433999999999997,0.19
43,0.7483999999999997,0.15
44,0.7453999999999997,0.07
45,0.7443999999999997,0.09
46,0.7595999999999997,0.252
47,0.7937999999999997,0.442
48,0.7995999999999998,0.158
49,0.8383999999999998,0.488
50,0.8429999999999999,0.146
51,0.8371999999999998,0.042
52,0.8321999999999998,0.05
53,0.8257999999999999,0.036
54,0.8237999999999999,0.08
55,0.8149999999999998,0.012
56,0.8049999999999998,0.0
57,0.7971999999999998,0.022
58,0.7871999999999998,0.0
59,0.7889999999999998,0.118
60,0.7951999999999998,0.162
61,0.7867999999999998,0.016
62,0.7771999999999998,0.004
63,0.7671999999999998,0.0
64,0.7571999999999998,0.0
65,0.7471999999999998,0.0
66,0.7371999999999997,0.0
67,0.7301999999999997,0.03
68,0.7323999999999997,0.122
69,0.7303999999999997,0.08
70,0.7221999999999997,0.018
71,0.7133999999999997,0.012
72,0.7109999999999997,0.076
73,0.7027999999999998,0.018
74,0.7011999999999997,0.084
75,0.6911999999999997,0.0
76,0.6893999999999997,0.082
77,0.6807999999999996,0.014
78,0.6719999999999996,0.012
79,0.6619999999999996,0.0
80,0.6581999999999996,0.062
81,0.6487999999999996,0.006
82,0.6413999999999996,0.026
83,0.6331999999999997,0.018
84,0.6259999999999997,0.028
85,0.6159999999999997,0.0
86,0.6073999999999996,0.014
87,0.6043999999999996,0.07
88,0.5969999999999996,0.026
89,0.5871999999999996,0.002
90,0.5771999999999996,0.0
91,0.5671999999999996,0.0
92,0.5581999999999996,0.01
93,0.5631999999999996,0.15
94,0.5531999999999996,0.0
95,0.5477999999999996,0.046
96,0.5413999999999997,0.036
97,0.5313999999999997,0.0
98,0.5263999999999996,0.05
99,0.5187999999999996,0.024
100,0.5087999999999996,0.0
