update,alpha,constraint_C
117,1.1682,0.028
118,1.1689999999999998,0.028
119,1.1693999999999998,0.024
120,1.1697999999999997,0.024
121,1.1701999999999997,0.024
122,1.1727999999999996,0.046
123,1.1727999999999996,0.02
124,1.1753999999999996,0.046
125,1.1749999999999996,0.016
126,1.1749999999999996,0.02
127,1.1757999999999995,0.028
128,1.1753999999999996,0.016
129,1.1761999999999995,0.028
130,1.1759999999999995,0.018
131,1.1765999999999994,0.026
132,1.1773999999999993,0.028
133,1.1769999999999994,0.016
134,1.1797999999999993,0.048
135,1.1787999999999994,0.01
136,1.1785999999999994,0.018
137,1.1781999999999995,0.016
138,1.1799999999999995,0.038
139,1.1801999999999995,0.022
140,1.1807999999999994,0.026
141,1.1807999999999994,0.02
142,1.1819999999999995,0.032
143,1.1817999999999995,0.018
144,1.1825999999999994,0.028
145,1.1831999999999994,0.026
146,1.1835999999999993,0.024
147,1.1827999999999994,0.012
148,1.1837999999999993,0.03
149,1.1835999999999993,0.018
150,1.1851999999999994,0.036
151,1.1843999999999995,0.012
152,1.1849999999999994,0.026
153,1.1855999999999993,0.026
154,1.1883999999999992,0.048
155,1.1883999999999992,0.02
156,1.1887999999999992,0.024
157,1.1887999999999992,0.02
158,1.1885999999999992,0.018
159,1.1885999999999992,0.02
160,1.1889999999999992,0.024
161,1.1883999999999992,0.014
162,1.1887999999999992,0.024
163,1.1899999999999993,0.032
164,1.1923999999999992,0.044
165,1.1929999999999992,0.026
166,1.1941999999999993,0.032
167,1.1939999999999993,0.018
168,1.1937999999999993,0.018
169,1.1945999999999992,0.028
170,1.1959999999999993,0.034
171,1.1961999999999993,0.022
172,1.1963999999999992,0.022
173,1.1969999999999992,0.026
174,1.197599999999999,0.026
175,1.197999999999999,0.024
176,1.198799999999999,0.028
177,1.197999999999999,0.012
178,1.198799999999999,0.028
179,1.198799999999999,0.02
180,1.200199999999999,0.034
181,1.2013999999999991,0.032
182,1.203999999999999,0.046
183,1.2029999999999992,0.01
184,1.2041999999999993,0.032
185,1.2031999999999994,0.01
186,1.2053999999999994,0.042
187,1.2049999999999994,0.016
188,1.2045999999999994,0.016
189,1.2043999999999995,0.018
190,1.2047999999999994,0.024
191,1.2035999999999993,0.008
192,1.2043999999999992,0.028
193,1.2033999999999994,0.01
194,1.2031999999999994,0.018
195,1.2033999999999994,0.022
196,1.2043999999999992,0.03
197,1.2043999999999992,0.02
198,1.2049999999999992,0.026
199,1.2051999999999992,0.022
200,1.2055999999999991,0.024
201,1.206199999999999,0.026
202,1.207199999999999,0.03
203,1.2079999999999989,0.028
204,1.2087999999999988,0.028
205,1.2089999999999987,0.022
206,1.2103999999999988,0.034
207,1.209399999999999,0.01
208,1.2103999999999988,0.03
209,1.2103999999999988,0.02
210,1.2101999999999988,0.018
211,1.209199999999999,0.01
212,1.209399999999999,0.022
213,1.2097999999999989,0.024
214,1.2083999999999988,0.006
215,1.207399999999999,0.01
216,1.209599999999999,0.042
217,1.2097999999999989,0.022
218,1.2099999999999989,0.022
219,1.2097999999999989,0.018
220,1.2117999999999989,0.04
221,1.2119999999999989,0.022
222,1.2119999999999989,0.02
223,1.2123999999999988,0.024
224,1.213599999999999,0.032
225,1.213399999999999,0.018
226,1.213399999999999,0.02
227,1.2121999999999988,0.008
228,1.2121999999999988,0.02
229,1.211399999999999,0.012
230,1.2119999999999989,0.026
231,1.211599999999999,0.016
232,1.211599999999999,0.02
233,1.2123999999999988,0.028
234,1.2131999999999987,0.028
235,1.2131999999999987,0.02
236,1.2137999999999987,0.026
237,1.2133999999999987,0.016
238,1.2153999999999987,0.04
239,1.2163999999999986,0.03
240,1.2173999999999985,0.03
241,1.2169999999999985,0.016
242,1.2171999999999985,0.022
243,1.2181999999999984,0.03
244,1.2189999999999983,0.028
245,1.2187999999999983,0.018
246,1.2173999999999983,0.006
247,1.2173999999999983,0.02
248,1.2197999999999982,0.044
249,1.2183999999999982,0.006
250,1.218999999999998,0.026
251,1.2179999999999982,0.01
252,1.2165999999999981,0.006
253,1.2165999999999981,0.02
254,1.217399999999998,0.028
255,1.217399999999998,0.02
256,1.218199999999998,0.028
257,1.218199999999998,0.02
258,1.218599999999998,0.024
259,1.218599999999998,0.02
260,1.2193999999999978,0.028
261,1.2179999999999978,0.006
262,1.2189999999999976,0.03
263,1.2193999999999976,0.024
264,1.2195999999999976,0.022
265,1.2195999999999976,0.02
266,1.2195999999999976,0.02
267,1.2197999999999976,0.022
268,1.2195999999999976,0.018
269,1.2199999999999975,0.024
270,1.2201999999999975,0.022
271,1.2199999999999975,0.018
272,1.2213999999999976,0.034
273,1.2205999999999977,0.012
274,1.2223999999999977,0.038
275,1.2219999999999978,0.016
276,1.2237999999999978,0.038
277,1.2243999999999977,0.026
278,1.2249999999999976,0.026
279,1.2249999999999976,0.02
280,1.2243999999999977,0.014
281,1.2239999999999978,0.016
282,1.2247999999999977,0.028
283,1.2241999999999977,0.014
284,1.2249999999999976,0.028
285,1.2239999999999978,0.01
286,1.2275999999999978,0.056
287,1.226799999999998,0.012
288,1.2289999999999979,0.042
289,1.228599999999998,0.016
290,1.229799999999998,0.032
291,1.229399999999998,0.016
292,1.228999999999998,0.016
293,1.229399999999998,0.024
294,1.229599999999998,0.022
295,1.2287999999999981,0.012
296,1.2303999999999982,0.036
297,1.2305999999999981,0.022
298,1.2299999999999982,0.014
299,1.2305999999999981,0.026
