update,alpha,constraint_C
172,1.2345999999999988,0.022
173,1.2333999999999987,0.008
174,1.2339999999999987,0.026
175,1.2329999999999988,0.01
176,1.2347999999999988,0.038
177,1.2341999999999989,0.014
178,1.233199999999999,0.01
179,1.232599999999999,0.014
180,1.2337999999999991,0.032
181,1.2327999999999992,0.01
182,1.2337999999999991,0.03
183,1.2331999999999992,0.014
184,1.2343999999999993,0.032
185,1.2339999999999993,0.016
186,1.2345999999999993,0.026
187,1.2343999999999993,0.018
188,1.2369999999999992,0.046
189,1.2373999999999992,0.024
190,1.2373999999999992,0.02
191,1.2373999999999992,0.02
192,1.2385999999999993,0.032
193,1.2383999999999993,0.018
194,1.2399999999999993,0.036
195,1.2401999999999993,0.022
196,1.2433999999999994,0.052
197,1.2437999999999994,0.024
198,1.2441999999999993,0.024
199,1.2441999999999993,0.02
200,1.2455999999999994,0.034
201,1.2455999999999994,0.02
202,1.2465999999999993,0.03
203,1.2457999999999994,0.012
204,1.2475999999999994,0.038
205,1.2471999999999994,0.016
206,1.2477999999999994,0.026
207,1.2475999999999994,0.018
208,1.2489999999999994,0.034
209,1.2497999999999994,0.028
210,1.2489999999999994,0.012
211,1.2499999999999993,0.03
212,1.2513999999999994,0.034
213,1.2513999999999994,0.02
214,1.2529999999999994,0.036
215,1.2529999999999994,0.02
216,1.2531999999999994,0.022
217,1.2525999999999995,0.014
218,1.2539999999999996,0.034
219,1.2547999999999995,0.028
220,1.2571999999999994,0.044
221,1.2575999999999994,0.024
222,1.2577999999999994,0.022
223,1.2575999999999994,0.018
224,1.2581999999999993,0.026
225,1.2585999999999993,0.024
226,1.2603999999999993,0.038
227,1.2601999999999993,0.018
228,1.2601999999999993,0.02
229,1.2607999999999993,0.026
230,1.2611999999999992,0.024
231,1.2607999999999993,0.016
232,1.2621999999999993,0.034
233,1.2621999999999993,0.02
234,1.2615999999999994,0.014
235,1.2621999999999993,0.026
236,1.2629999999999992,0.028
237,1.2633999999999992,0.024
238,1.2637999999999991,0.024
239,1.2629999999999992,0.012
240,1.2639999999999991,0.03
241,1.2637999999999991,0.018
242,1.2649999999999992,0.032
243,1.2649999999999992,0.02
244,1.2667999999999993,0.038
245,1.2659999999999993,0.012
246,1.2657999999999994,0.018
247,1.2649999999999995,0.012
248,1.2661999999999995,0.032
249,1.2667999999999995,0.026
250,1.2677999999999994,0.03
251,1.2671999999999994,0.014
252,1.2675999999999994,0.024
253,1.2667999999999995,0.012
254,1.2679999999999996,0.032
255,1.2679999999999996,0.02
256,1.2693999999999996,0.034
257,1.2697999999999996,0.024
258,1.2703999999999995,0.026
259,1.2713999999999994,0.03
260,1.2735999999999994,0.042
261,1.2725999999999995,0.01
262,1.2729999999999995,0.024
263,1.2717999999999994,0.008
264,1.2729999999999995,0.032
265,1.2731999999999994,0.022
266,1.2743999999999995,0.032
267,1.2743999999999995,0.02
268,1.2751999999999994,0.028
269,1.2737999999999994,0.006
270,1.2721999999999993,0.004
271,1.2715999999999994,0.014
272,1.2713999999999994,0.018
273,1.2709999999999995,0.016
274,1.2713999999999994,0.024
275,1.2717999999999994,0.024
276,1.2729999999999995,0.032
277,1.2733999999999994,0.024
278,1.2743999999999993,0.03
279,1.2749999999999992,0.026
280,1.2755999999999992,0.026
281,1.2767999999999993,0.032
282,1.2765999999999993,0.018
283,1.2767999999999993,0.022
284,1.2773999999999992,0.026
285,1.2775999999999992,0.022
286,1.2787999999999993,0.032
287,1.2791999999999992,0.024
288,1.2785999999999993,0.014
289,1.2777999999999994,0.012
290,1.2793999999999994,0.036
291,1.2811999999999995,0.038
292,1.2815999999999994,0.024
293,1.2817999999999994,0.022
294,1.2829999999999995,0.032
295,1.2827999999999995,0.018
296,1.2831999999999995,0.024
297,1.2823999999999995,0.012
298,1.2833999999999994,0.03
299,1.2833999999999994,0.02
