update,alpha,constraint_C
0,1.0016,0.036
1,1.004,0.044
2,1.0104,0.084
3,1.0193999999999999,0.11
4,1.0241999999999998,0.068
5,1.0221999999999998,0.0
6,1.0257999999999998,0.056
7,1.0261999999999998,0.024
8,1.0271999999999997,0.03
9,1.0255999999999996,0.004
10,1.0237999999999996,0.002
11,1.0229999999999997,0.012
12,1.0209999999999997,0.0
13,1.0189999999999997,0.0
14,1.0169999999999997,0.0
15,1.0171999999999997,0.022
16,1.0151999999999997,0.0
17,1.0165999999999997,0.034
18,1.0177999999999998,0.032
19,1.0157999999999998,0.0
20,1.0137999999999998,0.0
21,1.0117999999999998,0.0
22,1.0097999999999998,0.0
23,1.0077999999999998,0.0
24,1.0057999999999998,0.0
25,1.0037999999999998,0.0
26,1.0041999999999998,0.024
27,1.0021999999999998,0.0
28,1.0001999999999998,0.0
29,0.9981999999999998,0.0
30,0.9961999999999998,0.0
31,0.9941999999999998,0.0
32,0.9921999999999997,0.0
33,0.9901999999999997,0.0
34,0.9881999999999997,0.0
35,0.9861999999999997,0.0
36,0.9885999999999997,0.044
37,0.9911999999999997,0.046
38,0.9913999999999997,0.022
39,0.9893999999999997,0.0
40,0.9891999999999997,0.018
41,0.9897999999999998,0.026
42,0.9877999999999998,0.0
43,0.9857999999999998,0.0
44,0.9845999999999998,0.008
45,0.9851999999999999,0.026
46,0.9831999999999999,0.0
47,0.9941999999999999,0.13
48,0.9951999999999999,0.03
49,0.9943999999999998,0.012
50,0.9935999999999998,0.012
51,1.0183999999999997,0.268
52,1.0193999999999996,0.03
53,1.0187999999999997,0.014
54,1.0189999999999997,0.022
55,1.0175999999999996,0.006
56,1.0155999999999996,0.0
57,1.0167999999999997,0.032
58,1.0147999999999997,0.0
59,1.0127999999999997,0.0
60,1.0107999999999997,0.0
61,1.0103999999999997,0.016
62,1.0083999999999997,0.0
63,1.0063999999999997,0.0
64,1.0043999999999997,0.0
65,1.0023999999999997,0.0
66,1.0003999999999997,0.0
67,0.9983999999999997,0.0
68,0.9963999999999997,0.0
69,0.9943999999999997,0.0
70,0.9923999999999997,0.0
71,0.9903999999999997,0.0
72,0.9883999999999997,0.0
73,0.9863999999999997,0.0
74,0.9857999999999997,0.014
75,0.9949999999999997,0.112
76,0.9943999999999996,0.014
77,0.9923999999999996,0.0
78,0.9935999999999996,0.032
79,0.9939999999999996,0.024
80,0.9967999999999996,0.048
81,0.9963999999999996,0.016
82,1.0085999999999997,0.142
83,1.0091999999999997,0.026
84,1.0071999999999997,0.0
85,1.0065999999999997,0.014
86,1.0083999999999997,0.038
87,1.0063999999999997,0.0
88,1.0091999999999997,0.048
89,1.0071999999999997,0.0
90,1.0065999999999997,0.014
91,1.0045999999999997,0.0
92,1.0025999999999997,0.0
93,1.0021999999999998,0.016
94,1.0001999999999998,0.0
95,0.9981999999999998,0.0
96,0.9961999999999998,0.0
97,0.9997999999999998,0.056
98,0.9987999999999998,0.01
99,0.9967999999999998,0.0
100,0.9979999999999998,0.032
101,1.0033999999999998,0.074
102,1.0063999999999997,0.05
103,1.0097999999999998,0.054
104,1.0283999999999998,0.206
105,1.0397999999999998,0.134
106,1.0407999999999997,0.03
107,1.0387999999999997,0.0
108,1.0417999999999996,0.05
109,1.0459999999999996,0.062
110,1.0481999999999996,0.042
111,1.0461999999999996,0.0
112,1.0537999999999996,0.096
113,1.0523999999999996,0.006
114,1.0503999999999996,0.0
115,1.0483999999999996,0.0
116,1.0463999999999996,0.0
117,1.0443999999999996,0.0
118,1.0423999999999995,0.0
119,1.0403999999999995,0.0
120,1.0383999999999995,0.0
121,1.0363999999999995,0.0
122,1.0343999999999995,0.0
123,1.0363999999999995,0.04
124,1.0343999999999995,0.0
125,1.0323999999999995,0.0
126,1.0303999999999995,0.0
127,1.0283999999999995,0.0
128,1.0263999999999995,0.0
129,1.0243999999999995,0.0
130,1.0223999999999995,0.0
131,1.0203999999999995,0.0
132,1.0183999999999995,0.0
133,1.0361999999999996,0.198
134,1.0547999999999995,0.206
135,1.0527999999999995,0.0
136,1.0633999999999995,0.126
137,1.0613999999999995,0.0
138,1.0707999999999995,0.114
139,1.0765999999999996,0.078
140,1.0843999999999996,0.098
141,1.0823999999999996,0.0
142,1.0895999999999997,0.092
143,1.0959999999999996,0.084
144,1.1065999999999996,0.126
145,1.1177999999999997,0.132
146,1.1275999999999997,0.118
147,1.1367999999999998,0.112
148,1.1425999999999998,0.078
149,1.1471999999999998,0.066
150,1.1539999999999997,0.088
151,1.1549999999999996,0.03
152,1.1651999999999996,0.122
153,1.1675999999999995,0.044
154,1.1743999999999994,0.088
155,1.1771999999999994,0.048
156,1.1817999999999993,0.066
157,1.1899999999999993,0.102
158,1.1965999999999992,0.086
159,1.2059999999999993,0.114
160,1.2297999999999993,0.258
161,1.2641999999999993,0.364
162,1.2889999999999993,0.268
163,1.3133999999999992,0.264
164,1.3345999999999993,0.232
165,1.3603999999999994,0.278
166,1.3625999999999994,0.042
167,1.3925999999999994,0.32
168,1.3905999999999994,0.0
169,1.3919999999999995,0.034
170,1.3997999999999995,0.098
171,1.4073999999999995,0.096
172,1.4317999999999995,0.264
