update,alpha,constraint_C
0,1.0108,0.128
1,1.0135999999999998,0.048
2,1.0177999999999998,0.062
3,1.0237999999999998,0.08
4,1.0525999999999998,0.308
5,1.0889999999999997,0.384
6,1.1057999999999997,0.188
7,1.1091999999999997,0.054
8,1.1165999999999998,0.094
9,1.1163999999999998,0.018
10,1.1271999999999998,0.128
11,1.1295999999999997,0.044
12,1.1325999999999996,0.05
13,1.1327999999999996,0.022
14,1.1337999999999995,0.03
15,1.1351999999999995,0.034
16,1.1353999999999995,0.022
17,1.1371999999999995,0.038
18,1.1407999999999996,0.056
19,1.1401999999999997,0.014
20,1.1433999999999997,0.052
21,1.1433999999999997,0.02
22,1.1451999999999998,0.038
23,1.1457999999999997,0.026
24,1.1473999999999998,0.036
25,1.1467999999999998,0.014
26,1.1467999999999998,0.02
27,1.1467999999999998,0.02
28,1.1471999999999998,0.024
29,1.1471999999999998,0.02
30,1.1451999999999998,0.0
31,1.1437999999999997,0.006
32,1.1447999999999996,0.03
33,1.1437999999999997,0.01
34,1.1443999999999996,0.026
35,1.1445999999999996,0.022
36,1.1479999999999997,0.054
37,1.1485999999999996,0.026
38,1.1491999999999996,0.026
39,1.1491999999999996,0.02
40,1.1519999999999995,0.048
41,1.1517999999999995,0.018
42,1.1555999999999995,0.058
43,1.1555999999999995,0.02
44,1.1545999999999996,0.01
45,1.1553999999999995,0.028
46,1.1555999999999995,0.022
47,1.1541999999999994,0.006
48,1.1569999999999994,0.048
49,1.1575999999999993,0.026
50,1.1587999999999994,0.032
51,1.1585999999999994,0.018
52,1.1589999999999994,0.024
53,1.1591999999999993,0.022
54,1.1601999999999992,0.03
55,1.1605999999999992,0.024
56,1.1617999999999993,0.032
57,1.1619999999999993,0.022
58,1.1621999999999992,0.022
59,1.1637999999999993,0.036
60,1.1653999999999993,0.036
61,1.1647999999999994,0.014
62,1.1669999999999994,0.042
63,1.1673999999999993,0.024
64,1.1673999999999993,0.02
65,1.1661999999999992,0.008
66,1.1657999999999993,0.016
67,1.1637999999999993,0.0
68,1.1655999999999993,0.038
69,1.1663999999999992,0.028
70,1.1657999999999993,0.014
71,1.1671999999999993,0.034
72,1.1679999999999993,0.028
73,1.1673999999999993,0.014
74,1.1683999999999992,0.03
75,1.169399999999999,0.03
76,1.1707999999999992,0.034
77,1.1697999999999993,0.01
78,1.1693999999999993,0.016
79,1.1691999999999994,0.018
80,1.1707999999999994,0.036
81,1.1713999999999993,0.026
82,1.1725999999999994,0.032
83,1.1711999999999994,0.006
84,1.1719999999999993,0.028
85,1.1717999999999993,0.018
86,1.1733999999999993,0.036
87,1.1743999999999992,0.03
88,1.1755999999999993,0.032
89,1.1759999999999993,0.024
90,1.1761999999999992,0.022
91,1.1753999999999993,0.012
92,1.1771999999999994,0.038
93,1.1769999999999994,0.018
94,1.1781999999999995,0.032
95,1.1789999999999994,0.028
96,1.1801999999999995,0.032
97,1.1793999999999996,0.012
98,1.1799999999999995,0.026
99,1.1799999999999995,0.02
100,1.1817999999999995,0.038
101,1.1821999999999995,0.024
102,1.1839999999999995,0.038
103,1.1845999999999994,0.026
104,1.1851999999999994,0.026
105,1.1849999999999994,0.018
106,1.1861999999999995,0.032
107,1.1859999999999995,0.018
108,1.1871999999999996,0.032
109,1.1871999999999996,0.02
110,1.1879999999999995,0.028
111,1.1879999999999995,0.02
112,1.1905999999999994,0.046
113,1.1909999999999994,0.024
114,1.1925999999999994,0.036
115,1.1929999999999994,0.024
116,1.1941999999999995,0.032
117,1.1951999999999994,0.03
118,1.1947999999999994,0.016
119,1.1937999999999995,0.01
120,1.1949999999999996,0.032
121,1.1947999999999996,0.018
122,1.1973999999999996,0.046
123,1.1965999999999997,0.012
124,1.1963999999999997,0.018
125,1.1979999999999997,0.036
126,1.1995999999999998,0.036
127,1.1995999999999998,0.02
128,1.2007999999999999,0.032
129,1.2007999999999999,0.02
130,1.2026,0.038
131,1.2022,0.016
132,1.2029999999999998,0.028
133,1.2033999999999998,0.024
134,1.2049999999999998,0.036
135,1.2062,0.032
136,1.2082,0.04
137,1.2074,0.012
138,1.2074,0.02
139,1.2064000000000001,0.01
140,1.2078000000000002,0.034
141,1.2066000000000001,0.008
142,1.2064000000000001,0.018
143,1.2048,0.004
144,1.2062000000000002,0.034
145,1.2060000000000002,0.018
146,1.2072000000000003,0.032
147,1.2070000000000003,0.018
148,1.2074000000000003,0.024
149,1.2072000000000003,0.018
150,1.2088000000000003,0.036
151,1.2094000000000003,0.026
152,1.2092000000000003,0.018
153,1.2088000000000003,0.016
154,1.2104000000000004,0.036
155,1.2092000000000003,0.008
156,1.2114000000000003,0.042
157,1.2112000000000003,0.018
158,1.2116000000000002,0.024
159,1.2116000000000002,0.02
160,1.2114000000000003,0.018
161,1.2108000000000003,0.014
162,1.2128000000000003,0.04
163,1.2114000000000003,0.006
164,1.2126000000000003,0.032
165,1.2124000000000004,0.018
166,1.2114000000000005,0.01
167,1.2106000000000006,0.012
168,1.2116000000000005,0.03
169,1.2106000000000006,0.01
170,1.2124000000000006,0.038
171,1.2120000000000006,0.016
172,1.2108000000000005,0.008
173,1.2104000000000006,0.016
174,1.2120000000000006,0.036
175,1.2106000000000006,0.006
176,1.2116000000000005,0.03
177,1.2124000000000004,0.028
178,1.2132000000000003,0.028
179,1.2136000000000002,0.024
180,1.2154000000000003,0.038
181,1.2140000000000002,0.006
182,1.215,0.03
183,1.2152,0.022
184,1.2154,0.022
185,1.2158,0.024
186,1.2164,0.026
187,1.2167999999999999,0.024
188,1.2193999999999998,0.046
189,1.2197999999999998,0.024
190,1.2191999999999998,0.014
191,1.2184,0.012
192,1.2202,0.038
193,1.2192,0.01
194,1.2192,0.02
