update,alpha,constraint_C
0,1.0018,0.038
1,0.9998,0.0
2,1.0002,0.024
3,0.9982,0.0
4,1.015,0.188
5,1.0426,0.296
6,1.0654,0.248
7,1.0697999999999999,0.064
8,1.0735999999999999,0.058
9,1.0821999999999998,0.106
10,1.0911999999999997,0.11
11,1.0919999999999996,0.028
12,1.0935999999999997,0.036
13,1.0967999999999998,0.052
14,1.0975999999999997,0.028
15,1.0969999999999998,0.014
16,1.0991999999999997,0.042
17,1.0987999999999998,0.016
18,1.0999999999999999,0.032
19,1.0985999999999998,0.006
20,1.1019999999999999,0.054
21,1.1016,0.016
22,1.1036,0.04
23,1.1036,0.02
24,1.105,0.034
25,1.103,0.0
26,1.1052,0.042
27,1.1068,0.036
28,1.1076,0.028
29,1.1076,0.02
30,1.1083999999999998,0.028
31,1.1089999999999998,0.026
32,1.1113999999999997,0.044
33,1.1115999999999997,0.022
34,1.1133999999999997,0.038
35,1.1161999999999996,0.048
36,1.1191999999999995,0.05
37,1.1201999999999994,0.03
38,1.1229999999999993,0.048
39,1.1221999999999994,0.012
40,1.1231999999999993,0.03
41,1.1239999999999992,0.028
42,1.1263999999999992,0.044
43,1.1285999999999992,0.042
44,1.1301999999999992,0.036
45,1.1321999999999992,0.04
46,1.1329999999999991,0.028
47,1.1329999999999991,0.02
48,1.1341999999999992,0.032
49,1.1353999999999993,0.032
50,1.1349999999999993,0.016
51,1.1343999999999994,0.014
52,1.1361999999999994,0.038
53,1.1371999999999993,0.03
54,1.1395999999999993,0.044
55,1.1395999999999993,0.02
56,1.1407999999999994,0.032
57,1.1419999999999995,0.032
58,1.1423999999999994,0.024
59,1.1425999999999994,0.022
60,1.1421999999999994,0.016
61,1.1413999999999995,0.012
62,1.1423999999999994,0.03
63,1.1415999999999995,0.012
64,1.1431999999999995,0.036
65,1.1443999999999996,0.032
66,1.1471999999999996,0.048
67,1.1467999999999996,0.016
68,1.1473999999999995,0.026
69,1.1493999999999995,0.04
70,1.1499999999999995,0.026
71,1.1505999999999994,0.026
72,1.1519999999999995,0.034
73,1.1511999999999996,0.012
74,1.1513999999999995,0.022
75,1.1511999999999996,0.018
76,1.1507999999999996,0.016
77,1.1505999999999996,0.018
78,1.1541999999999997,0.056
79,1.1541999999999997,0.02
80,1.1549999999999996,0.028
81,1.1555999999999995,0.026
82,1.1553999999999995,0.018
83,1.1571999999999996,0.038
84,1.1567999999999996,0.016
85,1.1571999999999996,0.024
86,1.1587999999999996,0.036
87,1.1591999999999996,0.024
88,1.1613999999999995,0.042
89,1.1619999999999995,0.026
90,1.1649999999999994,0.05
91,1.1663999999999994,0.034
92,1.1681999999999995,0.038
93,1.1691999999999994,0.03
94,1.1701999999999992,0.03
95,1.1697999999999993,0.016
96,1.1705999999999992,0.028
97,1.171399999999999,0.028
98,1.1709999999999992,0.016
99,1.171799999999999,0.028
100,1.173999999999999,0.042
101,1.173399999999999,0.014
102,1.1751999999999991,0.038
103,1.175599999999999,0.024
104,1.1773999999999991,0.038
105,1.177599999999999,0.022
106,1.180399999999999,0.048
107,1.180199999999999,0.018
108,1.1793999999999991,0.012
109,1.1793999999999991,0.02
110,1.180399999999999,0.03
111,1.181199999999999,0.028
112,1.181199999999999,0.02
113,1.183399999999999,0.042
114,1.1859999999999988,0.046
115,1.185199999999999,0.012
116,1.1879999999999988,0.048
117,1.1877999999999989,0.018
118,1.1883999999999988,0.026
119,1.1889999999999987,0.026
120,1.1903999999999988,0.034
121,1.1901999999999988,0.018
122,1.1927999999999988,0.046
123,1.1919999999999988,0.012
124,1.1927999999999988,0.028
125,1.1933999999999987,0.026
126,1.1943999999999986,0.03
127,1.1939999999999986,0.016
128,1.1957999999999986,0.038
129,1.1961999999999986,0.024
130,1.1973999999999987,0.032
131,1.1963999999999988,0.01
132,1.1971999999999987,0.028
133,1.1977999999999986,0.026
134,1.1985999999999986,0.028
135,1.1981999999999986,0.016
136,1.1977999999999986,0.016
137,1.1977999999999986,0.02
138,1.1989999999999987,0.032
139,1.1983999999999988,0.014
140,1.1987999999999988,0.024
141,1.1987999999999988,0.02
142,1.1985999999999988,0.018
143,1.1975999999999989,0.01
144,1.199199999999999,0.036
145,1.198599999999999,0.014
146,1.198999999999999,0.024
147,1.198799999999999,0.018
148,1.202799999999999,0.06
149,1.201399999999999,0.006
150,1.2061999999999988,0.068
151,1.2059999999999989,0.018
152,1.2065999999999988,0.026
153,1.2063999999999988,0.018
154,1.2063999999999988,0.02
155,1.2067999999999988,0.024
156,1.2075999999999987,0.028
157,1.2087999999999988,0.032
158,1.2097999999999987,0.03
159,1.2101999999999986,0.024
160,1.2117999999999987,0.036
161,1.2125999999999986,0.028
162,1.2147999999999985,0.042
163,1.2153999999999985,0.026
164,1.2169999999999985,0.036
165,1.2165999999999986,0.016
166,1.2177999999999987,0.032
167,1.2173999999999987,0.016
168,1.2189999999999988,0.036
169,1.2203999999999988,0.034
170,1.2211999999999987,0.028
171,1.2201999999999988,0.01
172,1.2225999999999988,0.044
173,1.2217999999999989,0.012
174,1.221599999999999,0.018
175,1.221199999999999,0.016
176,1.222599999999999,0.034
177,1.222799999999999,0.022
178,1.222999999999999,0.022
179,1.222399999999999,0.014
180,1.223999999999999,0.036
181,1.223999999999999,0.02
182,1.2255999999999991,0.036
183,1.224199999999999,0.006
184,1.224999999999999,0.028
185,1.223599999999999,0.006
186,1.225799999999999,0.042
187,1.226999999999999,0.032
188,1.230199999999999,0.052
189,1.230399999999999,0.022
190,1.231999999999999,0.036
191,1.232599999999999,0.026
192,1.232999999999999,0.024
193,1.233199999999999,0.022
194,1.234399999999999,0.032
195,1.234599999999999,0.022
196,1.237199999999999,0.046
197,1.236599999999999,0.014
198,1.237199999999999,0.026
199,1.237399999999999,0.022
200,1.2359999999999989,0.006
201,1.2361999999999989,0.022
202,1.239799999999999,0.056
203,1.239799999999999,0.02
204,1.2421999999999989,0.044
205,1.2431999999999988,0.03
206,1.2461999999999986,0.05
207,1.2465999999999986,0.024
208,1.2469999999999986,0.024
209,1.2461999999999986,0.012
210,1.2477999999999987,0.036
211,1.2487999999999986,0.03
212,1.2483999999999986,0.016
213,1.2495999999999987,0.032
214,1.2509999999999988,0.034
215,1.249999999999999,0.01
216,1.2501999999999989,0.022
217,1.2501999999999989,0.02
218,1.2507999999999988,0.026
219,1.2493999999999987,0.006
220,1.2499999999999987,0.026
221,1.2489999999999988,0.01
222,1.2515999999999987,0.046
223,1.2523999999999986,0.028
224,1.2521999999999986,0.018
225,1.2511999999999988,0.01
226,1.2509999999999988,0.018
227,1.2519999999999987,0.03
228,1.2515999999999987,0.016
229,1.2523999999999986,0.028
230,1.2539999999999987,0.036
231,1.2537999999999987,0.018
232,1.2543999999999986,0.026
233,1.2529999999999986,0.006
234,1.2553999999999985,0.044
235,1.2557999999999985,0.024
236,1.2557999999999985,0.02
237,1.2569999999999986,0.032
238,1.2591999999999985,0.042
239,1.2591999999999985,0.02
240,1.2609999999999986,0.038
241,1.2611999999999985,0.022
242,1.2615999999999985,0.024
243,1.2595999999999985,0.0
244,1.2601999999999984,0.026
245,1.2611999999999983,0.03
246,1.2609999999999983,0.018
247,1.2613999999999983,0.024
248,1.2613999999999983,0.02
249,1.2601999999999982,0.008
250,1.2599999999999982,0.018
251,1.2605999999999982,0.026
252,1.2621999999999982,0.036
253,1.2623999999999982,0.022
254,1.263399999999998,0.03
255,1.2625999999999982,0.012
256,1.2637999999999983,0.032
257,1.2641999999999982,0.024
258,1.2661999999999982,0.04
259,1.2673999999999983,0.032
260,1.2691999999999983,0.038
261,1.2687999999999984,0.016
262,1.2677999999999985,0.01
263,1.2685999999999984,0.028
264,1.2699999999999985,0.034
265,1.2691999999999986,0.012
266,1.2691999999999986,0.02
267,1.2689999999999986,0.018
268,1.2709999999999986,0.04
269,1.2699999999999987,0.01
270,1.2705999999999986,0.026
271,1.2697999999999987,0.012
272,1.2707999999999986,0.03
273,1.2715999999999985,0.028
274,1.2721999999999984,0.026
275,1.2735999999999985,0.034
276,1.2733999999999985,0.018
277,1.2719999999999985,0.006
278,1.2737999999999985,0.038
279,1.2743999999999984,0.026
280,1.2749999999999984,0.026
281,1.2751999999999983,0.022
282,1.2755999999999983,0.024
283,1.2765999999999982,0.03
284,1.2777999999999983,0.032
285,1.2769999999999984,0.012
286,1.2781999999999984,0.032
287,1.2775999999999985,0.014
288,1.2777999999999985,0.022
289,1.2775999999999985,0.018
290,1.2779999999999985,0.024
291,1.2777999999999985,0.018
292,1.2795999999999985,0.038
293,1.2789999999999986,0.014
294,1.2805999999999986,0.036
295,1.2797999999999987,0.012
296,1.2805999999999986,0.028
297,1.2791999999999986,0.006
298,1.2803999999999987,0.032
299,1.2805999999999986,0.022
