update,alpha,constraint_C
0,1.0146,0.196
1,1.013,0.034
2,1.0226,0.146
3,1.0222,0.046
4,1.044,0.268
5,1.0654000000000001,0.264
6,1.0702,0.098
7,1.0688,0.036
8,1.073,0.092
9,1.0735999999999999,0.056
10,1.0732,0.046
11,1.0768,0.086
12,1.0752,0.034
13,1.0719999999999998,0.018
14,1.0692,0.022
15,1.067,0.028
16,1.0662,0.042
17,1.066,0.048
18,1.0652000000000001,0.042
19,1.0618,0.016
20,1.0608000000000002,0.04
21,1.0574000000000001,0.016
22,1.0550000000000002,0.026
23,1.0516,0.016
24,1.0494,0.028
25,1.0456,0.012
26,1.046,0.054
27,1.0422,0.012
28,1.0416,0.044
29,1.0388000000000002,0.022
30,1.0368000000000002,0.03
31,1.0328000000000002,0.01
32,1.0324000000000002,0.046
33,1.0294000000000003,0.02
34,1.0276000000000003,0.032
35,1.0226000000000004,0.0
36,1.0224000000000004,0.048
37,1.0204000000000004,0.03
38,1.0206000000000004,0.052
39,1.0186000000000004,0.03
40,1.0162000000000004,0.026
41,1.0130000000000003,0.018
42,1.0106000000000004,0.026
43,1.0082000000000004,0.026
44,1.0058000000000005,0.026
45,1.0024000000000004,0.016
46,1.0004000000000004,0.03
47,0.9954000000000004,0.0
48,0.9936000000000004,0.032
49,0.9906000000000004,0.02
50,0.9882000000000004,0.026
51,0.9854000000000004,0.022
52,0.9842000000000004,0.038
53,0.9816000000000004,0.024
54,0.9792000000000004,0.026
55,0.9758000000000004,0.016
56,0.9750000000000004,0.042
57,0.9710000000000004,0.01
58,0.9686000000000005,0.026
59,0.9648000000000004,0.012
60,0.9638000000000004,0.04
61,0.9588000000000004,0.0
62,0.9538000000000004,0.0
63,0.9502000000000004,0.014
64,0.9476000000000003,0.024
65,0.9458000000000003,0.032
66,0.9440000000000003,0.032
67,0.9418000000000003,0.028
68,0.9400000000000003,0.032
69,0.9374000000000002,0.024
70,0.9350000000000003,0.026
71,0.9314000000000002,0.014
72,0.9304000000000002,0.04
73,0.9282000000000002,0.028
74,0.9248000000000003,0.016
75,0.9214000000000003,0.016
76,0.9208000000000003,0.044
77,0.9166000000000003,0.008
78,0.9162000000000003,0.046
79,0.9136000000000003,0.024
80,0.9120000000000003,0.034
81,0.9074000000000002,0.004
82,0.9062000000000002,0.038
83,0.9036000000000002,0.024
84,0.9024000000000002,0.038
85,0.8990000000000002,0.016
86,0.8962000000000002,0.022
87,0.8930000000000002,0.018
88,0.8902000000000002,0.022
89,0.8858000000000003,0.006
90,0.8844000000000003,0.036
91,0.8804000000000003,0.01
92,0.8774000000000003,0.02
93,0.8752000000000003,0.028
94,0.8730000000000003,0.028
95,0.8692000000000003,0.012
96,0.8692000000000003,0.05
97,0.8654000000000003,0.012
98,0.8638000000000002,0.034
99,0.8616000000000003,0.028
100,0.8610000000000002,0.044
101,0.8592000000000002,0.032
102,0.8588000000000002,0.046
103,0.8562000000000002,0.024
104,0.8538000000000002,0.026
105,0.8496000000000002,0.008
106,0.8476000000000002,0.03
107,0.8442000000000003,0.016
108,0.8434000000000003,0.042
109,0.8408000000000002,0.024
110,0.8402000000000002,0.044
111,0.8358000000000002,0.006
112,0.8338000000000002,0.03
113,0.8304000000000002,0.016
114,0.8292000000000003,0.038
115,0.8266000000000002,0.024
116,0.8254000000000002,0.038
117,0.8222000000000003,0.018
118,0.8206000000000002,0.034
119,0.8178000000000002,0.022
120,0.8170000000000002,0.042
121,0.8138000000000002,0.018
122,0.8116000000000002,0.028
123,0.8090000000000002,0.024
124,0.8074000000000001,0.034
125,0.8060000000000002,0.036
126,0.8042000000000001,0.032
127,0.7992000000000001,0.0
128,0.7968000000000002,0.026
129,0.7930000000000001,0.012
130,0.7930000000000001,0.05
131,0.7892000000000001,0.012
132,0.7886000000000001,0.044
133,0.7836000000000001,0.0
134,0.781,0.024
135,0.779,0.03
136,0.778,0.04
137,0.7748,0.018
138,0.7738,0.04
139,0.7712,0.024
140,0.7698,0.036
141,0.767,0.022
142,0.765,0.03
143,0.7628,0.028
144,0.7618,0.04
145,0.7602,0.034
146,0.7578,0.026
147,0.7554000000000001,0.026
148,0.7534000000000001,0.03
149,0.7508,0.024
150,0.7488,0.03
151,0.7456,0.018
152,0.7428,0.022
153,0.739,0.012
154,0.7362,0.022
155,0.7332,0.02
156,0.7302,0.02
157,0.7272,0.02
158,0.725,0.028
159,0.7218,0.018
160,0.7192,0.024
161,0.7163999999999999,0.022
162,0.7127999999999999,0.014
163,0.7085999999999999,0.008
164,0.7057999999999999,0.022
165,0.7031999999999998,0.024
166,0.7015999999999998,0.034
167,0.6977999999999998,0.012
168,0.6959999999999997,0.032
169,0.6923999999999997,0.014
170,0.6891999999999997,0.018
171,0.6875999999999997,0.034
172,0.6851999999999997,0.026
173,0.6823999999999997,0.022
174,0.6797999999999996,0.024
175,0.6757999999999996,0.01
176,0.6731999999999996,0.024
177,0.6705999999999995,0.024
178,0.6683999999999996,0.028
179,0.6651999999999996,0.018
180,0.6625999999999995,0.024
181,0.6579999999999995,0.004
182,0.6553999999999994,0.024
183,0.6531999999999994,0.028
184,0.6523999999999994,0.042
185,0.6473999999999994,0.0
186,0.6449999999999995,0.026
187,0.6411999999999994,0.012
188,0.6401999999999994,0.04
189,0.6371999999999994,0.02
190,0.6331999999999994,0.01
191,0.6309999999999995,0.028
192,0.6283999999999994,0.024
193,0.6251999999999994,0.018
194,0.6223999999999994,0.022
195,0.6193999999999994,0.02
196,0.6177999999999993,0.034
197,0.6143999999999994,0.016
198,0.6125999999999994,0.032
199,0.6097999999999993,0.022
200,0.6069999999999993,0.022
201,0.6053999999999993,0.034
202,0.6033999999999993,0.03
203,0.5995999999999992,0.012
204,0.5977999999999992,0.032
205,0.5953999999999993,0.026
206,0.5919999999999993,0.016
207,0.5901999999999993,0.032
208,0.5873999999999993,0.022
209,0.5837999999999992,0.014
210,0.5821999999999992,0.034
211,0.5795999999999991,0.024
212,0.5757999999999991,0.012
213,0.5743999999999991,0.036
214,0.5723999999999991,0.03
215,0.5685999999999991,0.012
216,0.5671999999999991,0.036
217,0.5643999999999991,0.022
218,0.5623999999999991,0.03
219,0.5595999999999991,0.022
220,0.5583999999999991,0.038
221,0.5555999999999991,0.022
222,0.5537999999999991,0.032
223,0.5505999999999991,0.018
224,0.5485999999999991,0.03
225,0.5445999999999991,0.01
226,0.5427999999999991,0.032
227,0.5397999999999991,0.02
228,0.5375999999999991,0.028
229,0.5341999999999991,0.016
230,0.5313999999999991,0.022
231,0.5269999999999991,0.006
232,0.5229999999999991,0.01
233,0.5183999999999991,0.004
234,0.5171999999999991,0.038
235,0.5149999999999991,0.028
236,0.5121999999999991,0.022
237,0.509599999999999,0.024
238,0.5073999999999991,0.028
239,0.5033999999999991,0.01
240,0.501799999999999,0.034
241,0.499399999999999,0.026
242,0.497599999999999,0.032
243,0.494999999999999,0.024
244,0.494199999999999,0.042
245,0.49119999999999897,0.02
246,0.488999999999999,0.028
247,0.484999999999999,0.01
248,0.483599999999999,0.036
249,0.47959999999999897,0.01
250,0.47819999999999896,0.036
251,0.47439999999999893,0.012
252,0.47319999999999895,0.038
253,0.47039999999999893,0.022
254,0.46879999999999894,0.034
255,0.46519999999999895,0.014
256,0.4623999999999989,0.022
257,0.4593999999999989,0.02
258,0.4575999999999989,0.032
259,0.45379999999999887,0.012
260,0.45079999999999887,0.02
261,0.4481999999999989,0.024
262,0.44679999999999886,0.036
263,0.44379999999999886,0.02
264,0.44019999999999887,0.014
265,0.43779999999999886,0.026
266,0.43499999999999883,0.022
267,0.43279999999999885,0.028
268,0.4315999999999989,0.038
269,0.42819999999999886,0.016
270,0.42519999999999886,0.02
271,0.42159999999999886,0.014
272,0.41819999999999885,0.016
273,0.41459999999999886,0.014
274,0.41219999999999885,0.026
275,0.40779999999999883,0.006
276,0.4049999999999988,0.022
277,0.4023999999999988,0.024
278,0.3983999999999988,0.01
279,0.39519999999999883,0.018
280,0.3923999999999988,0.022
281,0.3887999999999988,0.014
282,0.3869999999999988,0.032
283,0.38319999999999876,0.012
284,0.38119999999999876,0.03
285,0.3779999999999988,0.018
286,0.3753999999999988,0.024
287,0.37259999999999877,0.022
288,0.3699999999999988,0.024
289,0.36659999999999876,0.016
290,0.36379999999999874,0.022
291,0.3609999999999987,0.022
292,0.3593999999999987,0.034
293,0.35619999999999874,0.018
294,0.3527999999999987,0.016
295,0.34919999999999873,0.014
296,0.34619999999999873,0.02
297,0.3433999999999987,0.022
298,0.3415999999999987,0.032
299,0.3385999999999987,0.02
