update,alpha,constraint_C
0,1.0446,0.466
1,1.0652,0.226
2,1.1016,0.384
3,1.123,0.234
4,1.1822,0.612
5,1.2193999999999998,0.392
6,1.2339999999999998,0.166
7,1.2519999999999998,0.2
8,1.2771999999999997,0.272
9,1.2797999999999996,0.046
10,1.2877999999999996,0.1
11,1.2917999999999996,0.06
12,1.2989999999999997,0.092
13,1.3009999999999997,0.04
14,1.3043999999999998,0.054
15,1.3091999999999997,0.068
16,1.3209999999999997,0.138
17,1.3279999999999996,0.09
18,1.3373999999999997,0.114
19,1.3409999999999997,0.056
20,1.3481999999999998,0.092
21,1.3519999999999999,0.058
22,1.3574,0.074
23,1.3612,0.058
24,1.3658,0.066
25,1.3681999999999999,0.044
26,1.3778,0.116
27,1.3783999999999998,0.026
28,1.3853999999999997,0.09
29,1.3873999999999997,0.04
30,1.3953999999999998,0.1
31,1.3967999999999998,0.034
32,1.4073999999999998,0.126
33,1.4121999999999997,0.068
34,1.4187999999999996,0.086
35,1.4167999999999996,0.0
36,1.4253999999999996,0.106
37,1.4293999999999996,0.06
38,1.4375999999999995,0.102
39,1.4417999999999995,0.062
40,1.4457999999999995,0.06
41,1.4497999999999995,0.06
42,1.4563999999999995,0.086
43,1.4605999999999995,0.062
44,1.4659999999999995,0.074
45,1.4693999999999996,0.054
46,1.4765999999999997,0.092
47,1.4745999999999997,0.0
48,1.4809999999999997,0.084
49,1.4845999999999997,0.056
50,1.4887999999999997,0.062
51,1.4929999999999997,0.062
52,1.4985999999999997,0.076
53,1.5025999999999997,0.06
54,1.5093999999999996,0.088
55,1.5129999999999997,0.056
56,1.5197999999999996,0.088
57,1.5207999999999995,0.03
58,1.5251999999999994,0.064
59,1.5271999999999994,0.04
60,1.5345999999999995,0.094
61,1.5325999999999995,0.0
62,1.5305999999999995,0.0
63,1.5327999999999995,0.042
64,1.5395999999999994,0.088
65,1.5463999999999993,0.088
66,1.5531999999999992,0.088
67,1.5583999999999993,0.072
68,1.5657999999999994,0.094
69,1.5697999999999994,0.06
70,1.5761999999999994,0.084
71,1.5765999999999993,0.024
72,1.5835999999999992,0.09
73,1.5871999999999993,0.056
74,1.5917999999999992,0.066
75,1.5953999999999993,0.056
76,1.6063999999999992,0.13
77,1.6063999999999992,0.02
78,1.615199999999999,0.108
79,1.617999999999999,0.048
80,1.623799999999999,0.078
81,1.625399999999999,0.036
82,1.633399999999999,0.1
83,1.6365999999999992,0.052
84,1.6449999999999991,0.104
85,1.6481999999999992,0.052
86,1.6543999999999992,0.082
